year,quarter,store,net_sales_total,number_orders_total,delivery_sales,delivery_orders,dine_in_sales,dine_in_orders,to_go_sales,to_go_orders,pick_up_sales,pick_up_orders,discounts,percent_discount,ticket_average,web_app_net_sales_online,web_app_number_orders_online,web_app_ticket_avg_online,online_percent_online,number_on_time_deliveries,number_late_deliveries,x3rd_party_sales_total,x3rd_party_orders_total,dd_sales,dd_orders_door_dash,ue_sales,ue_orders,quarter_label,period
2023,2,Bridgeton,522625.07,18174,303344.83,8589,11944.38,585,48637.8,2535,158698.06,6465,53890.88,10.3,28.76,245429.17,7259,33.81,47,6660,1235,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Cahokia,212681.12,7841,91829.57,2543,2658.48,126,24890,1487,93303.07,3685,31190.05,14.7,27.12,83185.72,2598,32.02,39.1,2038,415,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Cape Girardeau,260075.66,10648,84009.63,2687,35141.57,1635,23889.01,1527,117035.45,4799,38266.35,14.7,24.42,116068.94,4215,27.54,44.6,1525,1073,9079.72,352,9079.72,352,0,0,Q2,2023 Q2
2023,2,Chambers,355479.66,12735,111841.89,3067,0,0,16399.54,1043,227238.23,8625,30318.59,8.5,27.91,166403.67,5611,29.66,46.8,2105,919,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Cherokee,328439.64,12115,188192.1,5879,0,0,29695.62,1678,110551.92,4558,31908.69,9.7,27.11,154030.12,5099,30.21,46.9,5199,568,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Chesterfield - Clarkson,298637.71,10300,149089.41,4242,20315.17,975,17304.89,987,111928.24,4096,35903.94,12,28.99,143100.38,4142,34.55,47.9,2601,1359,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Chesterfield - Wildhorse Creek,72169.25,2073,32681.83,650,0,0,7420.26,414,32067.16,1009,5377.14,7.5,34.81,34150.21,847,40.32,47.3,313,288,0,0,0,0,0,0,Q2,2023 Q2
2023,2,City Plaza,244067.06,8979,117773.16,3308,0,0,52717,2782,73576.9,2889,29520.83,12.1,27.18,60711.47,1824,33.28,24.9,2149,1094,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Clayton,265812.14,7902,161969.79,3674,0,0,17014.56,1020,86827.79,3208,20912.27,7.9,33.64,166576.41,4438,37.53,62.7,2577,785,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Collinsville,405374.33,14239,196060.58,5358,30667.31,1469,28662.25,1812,149984.19,5600,44542.31,11,28.47,204558.91,6141,33.31,50.5,4809,425,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Columbia IL,403305.23,14348,147347.06,3996,51316.29,2671,11394.51,648,193247.37,7033,60229.17,14.9,28.11,184299.91,5519,33.39,45.7,3097,717,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Columbia MO,242101.89,8435,108463.81,3223,17260.29,677,18562,1056,97815.79,3479,28907.09,11.9,28.7,139480.6,4422,31.54,57.6,2378,683,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Crestwood,272854.57,10064,117102.81,3423,19936.17,1168,13091.7,866,122723.89,4607,28595.82,10.5,27.11,142263.56,4430,32.11,52.1,2853,380,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Creve Coeur East,294855.71,9411,168578.89,4031,10875.39,660,26415.06,1353,88986.37,3367,36326.52,12.3,31.33,161890.28,4400,36.79,54.9,2685,996,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Creve Coeur West,274455.7,9105,126040.85,3122,21661.65,1036,24615.51,1353,102137.69,3594,32940.76,12,30.14,152352.23,4277,35.62,55.5,1894,1035,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Desloge,195017.67,7147,61792,1764,10283.93,418,17653.87,1212,105287.87,3753,48982.33,25.1,27.29,75575.24,2231,33.88,38.8,1125,587,0,0,0,0,0,0,Q2,2023 Q2
2023,2,De Soto,207574.94,6646,45632.81,1209,36110.69,1249,13829.26,686,112002.18,3502,17626.95,8.5,31.23,85971.52,2420,35.53,41.4,969,198,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Des Peres,280712.66,8250,161458.33,4190,0,0,10704.18,594,108550.15,3466,29594.2,10.5,34.03,158976.41,4306,36.92,56.6,2949,947,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Downtown - 4th St,379216.47,13432,212943.52,5920,21209.53,857,45300.19,2548,99763.23,4107,31701.34,8.4,28.23,165460.62,4946,33.45,43.6,3091,2524,129.47,6,129.47,6,0,0,Q2,2023 Q2
2023,2,Downtown - Delmar,563826.73,23357,170663.19,5265,76110.13,3341,78524.88,4952,238528.53,9799,64301.1,11.4,24.14,196213.16,6930,28.31,34.8,2375,2560,4.97,1,4.97,1,0,0,Q2,2023 Q2
2023,2,Edwardsville,341712.43,11391,121081.27,3074,63716.64,2619,18646.13,1034,138268.39,4664,45011.07,13.2,30,154998.62,4363,35.53,45.4,1824,1132,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Elm Street,286626.86,9419,107947.56,2691,12134.41,564,25378.31,1291,141166.58,4873,35533.83,12.4,30.43,148545.58,4329,34.31,51.8,1699,882,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Eureka,238852.53,7337,113717.82,2963,20926.21,833,14844.54,793,89363.96,2748,27306.27,11.4,32.55,129863.69,3495,37.16,54.4,1998,839,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Fairview Heights,330968.43,12511,115676.39,3173,20522.74,920,40553.34,2299,154215.96,6119,44655.56,13.5,26.45,140546.31,4388,32.03,42.5,2625,475,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Farmington,248756.24,9015,88961.93,2518,5467.35,244,22985.41,1272,131341.55,4981,49449.66,19.9,27.59,113007.22,3568,31.67,45.4,2055,350,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Fenton - Fiedler,331587.79,10490,184887.93,4976,0,0,13150.05,829,133549.81,4685,26397.58,8,31.61,183995.65,5221,35.24,55.5,3766,1011,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Ferguson,378627.66,13483,197535.88,5951,0,0,34797.88,1780,146293.9,5752,49792.28,13.2,28.08,137803.21,4517,30.51,36.4,3450,2420,130.94,4,130.94,4,0,0,Q2,2023 Q2
2023,2,Festus,477815.09,17163,199489.17,5649,60296.81,2951,34827.3,2005,183201.81,6558,50664.96,10.6,27.84,228612.18,6850,33.37,47.8,3880,1600,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Florissant - Washington,334456.69,11930,162567.11,4632,0,0,27152.06,1733,144737.52,5565,34816.49,10.4,28.03,150407.19,4800,31.33,45,3046,1506,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Forest Park,436822.02,16612,184963.9,4625,20065.52,928,69581.01,4604,162211.59,6455,42886.47,9.8,26.3,194698.43,6016,32.36,44.6,3209,1172,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Gas Mart - Imperial,115821.08,7351,0,0,0,0,69802.33,5713,46018.75,1638,4242.27,3.7,15.76,23441.08,800,29.3,20.2,0,0,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Godfrey,401043.5,13818,186290.32,5377,53095.95,2274,28262.34,1400,133394.89,4767,41516.34,10.4,29.02,184378.3,5504,33.5,46,3487,1715,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Granite City,614486.53,22509,307333.08,8997,62900.98,3030,29887.25,1924,214365.22,8558,72918.71,11.9,27.3,311330.66,9861,31.57,50.7,7448,1253,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Hazelwood,447620.79,16994,235386.2,7571,0,0,48291.79,2671,163942.8,6752,45994.28,10.3,26.34,233500.49,8058,28.98,52.2,5235,2099,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Herculaneum,172921.79,5457,96425.33,2580,526.52,22,10267.75,546,65702.19,2309,14800.78,8.6,31.69,105072.66,2997,35.06,60.8,2076,439,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Highland,202338.98,6503,74618.39,1888,18766.01,801,12691.15,626,96263.43,3188,31596.67,15.6,31.11,117448.46,3338,35.19,58,1481,336,0,0,0,0,0,0,Q2,2023 Q2
2023,2,High Ridge,395395.14,12534,189053.89,5087,0,0,12759.2,783,193582.05,6664,44633.41,11.3,31.55,217989.64,6148,35.46,55.1,3361,1569,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Highway K,320396.43,9762,165898.98,4264,17499.95,706,19973.76,927,117023.74,3865,78823.01,24.6,32.82,167072.92,4477,37.32,52.1,2725,1364,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Hillsboro,215481.23,6726,95764.85,2369,0,0,10524.31,667,109192.07,3690,21731.45,10.1,32.04,117871.63,3297,35.75,54.7,1764,505,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Jackson,79658.48,3129,21841.26,671,0,0,129.11,7,57688.11,2451,7168.85,9,25.46,42072.3,1420,29.63,52.8,404,248,3915.27,149,3915.27,149,0,0,Q2,2023 Q2
2023,2,Jefferson City,236183.18,8199,113254.4,3404,0,0,18661.87,1022,104266.91,3773,22846.12,9.7,28.81,125039.6,3895,32.1,52.9,2368,899,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Jerseyville,192340.18,7631,46969.56,1391,65381.95,3097,11784.52,743,68204.15,2400,28630.69,14.9,25.21,58358.51,1726,33.81,30.3,845,474,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Jungermann,294494.65,9675,139008.2,3613,23407.49,1006,22364.26,1131,109714.7,3925,37885.35,12.9,30.44,157850.92,4480,35.23,53.6,2594,869,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Kansas City - Rainbow,255596.02,9240,76250.16,2105,23069.16,1003,30420.72,1569,125855.98,4563,22421.12,8.8,27.66,146889.3,4758,30.87,57.5,1602,367,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Kirkwood,384477.5,13342,209760.57,6293,45043.02,2292,16330.1,950,113343.81,3807,33877.52,8.8,28.82,193605.33,5804,33.36,50.4,3998,1867,5.25,1,5.25,1,0,0,Q2,2023 Q2
2023,2,Lake St Louis,274985.62,8834,101730.71,2543,12946.55,619,17325.15,836,142983.21,4836,66038,24,31.13,141888.01,4112,34.51,51.6,1704,703,30.43,1,30.43,1,0,0,Q2,2023 Q2
2023,2,Lemay,338041.82,12901,170414.36,5484,0,0,22658.23,1353,144969.23,6064,34901.63,10.3,26.2,181658.95,6157,29.5,53.7,4063,1294,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Manchester,227662.05,7806,133772.64,3987,9514.14,476,13383.82,752,70991.45,2591,31482.05,13.8,29.17,129406.73,3877,33.38,56.8,3051,733,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Maplewood,296167.37,10751,167343.47,5049,14899.18,741,16855.85,1164,97068.87,3797,43456.64,14.7,27.55,172934.16,5433,31.83,58.4,3823,955,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Maryland Heights,252501.69,8424,116056.72,2891,18207.23,827,24364.23,1235,93873.51,3471,27077.85,10.7,29.97,139083.2,3921,35.47,55.1,1762,955,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Mehlville,354291.89,12299,199828.12,5803,20371.53,1028,17790.25,1056,116301.99,4412,54518.43,15.4,28.81,189527.11,5670,33.43,53.5,4221,1405,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Mid Rivers,332644.97,10984,158682.52,4323,8999.48,372,20045.94,1050,144917.03,5239,73114.76,22,30.28,192427.32,5701,33.75,57.8,3674,454,0,0,0,0,0,0,Q2,2023 Q2
2023,2,N Main,351649.89,11054,179950.08,4604,8597.07,411,20602.89,1073,142499.85,4966,81286.12,23.1,31.81,179212.55,5135,34.9,51,3355,1040,0,0,0,0,0,0,Q2,2023 Q2
2023,2,North Oaks,306254.04,12264,119479.65,3648,0,0,23156.42,1490,163617.97,7126,49463.52,16.2,24.97,100600.3,3668,27.43,32.8,1922,1685,40.91,1,40.91,1,0,0,Q2,2023 Q2
2023,2,Oakville,432247.06,14211,192844,5091,11202.5,511,14116.72,870,214083.84,7739,55270.56,12.8,30.42,212218.13,6224,34.1,49.1,4625,300,0,0,0,0,0,0,Q2,2023 Q2
2023,2,O'Fallon IL,261755.05,8570,121064.68,3329,719.43,37,18654.99,990,121315.95,4214,44347.76,16.9,30.54,161894.67,4714,34.34,61.8,2232,958,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Overland - Page Ave,238338.78,8548,107020.09,2814,0,0,25418.98,1417,105899.71,4317,32838.91,13.8,27.88,120295.27,3690,32.6,50.5,1970,713,20.99,1,20.99,1,0,0,Q2,2023 Q2
2023,2,Overland Park,264994.51,8972,60053.45,1556,52021.62,1920,20059.22,1173,132860.22,4323,23452.3,8.9,29.54,133928.69,3911,34.24,50.5,1106,289,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Pacific,210782.47,7381,90316.87,2511,26230.84,1192,13544.12,744,80690.64,2934,22056.23,10.5,28.56,107805.79,3316,32.51,51.1,1882,542,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Perryville,115445.18,5446,22557.39,658,15987.7,866,25899.16,2121,51000.93,1801,16578.7,14.4,21.2,38194.33,1169,32.67,33.1,443,190,1949.96,73,1949.96,73,0,0,Q2,2023 Q2
2023,2,Poplar Bluff,100184.93,4663,3703.64,101,8238.43,422,25965.36,1752,62277.5,2388,11870.52,11.8,21.49,28227.94,976,28.92,28.2,62,34,2997.39,112,2997.39,112,0,0,Q2,2023 Q2
2023,2,Riverview,349071.16,13229,136187.91,4041,0,0,60879.94,3130,152003.31,6058,43856.07,12.6,26.39,100184.23,3353,29.88,28.7,2018,1966,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Rolla,374402.8,12886,104704.24,3305,136708.21,4875,15795.08,830,117195.27,3876,37484.98,10,29.06,116747.1,3619,32.26,31.2,2810,349,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Scott City,64613.98,3499,0,0,4067.51,253,28980.8,2020,31565.67,1226,7129.56,11,18.47,15184.27,489,31.05,23.5,0,0,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Sikeston,69334.34,3412,6545.87,218,3492.75,263,16208.48,1198,43087.24,1733,10615.88,15.3,20.32,25310.67,896,28.25,36.5,112,102,3190.98,129,3190.98,129,0,0,Q2,2023 Q2
2023,2,Spanish Lake,330777.52,13781,62649.31,1909,0,0,63379.65,3513,204748.56,8359,36301.55,11,24,86072.24,3037,28.34,26,1214,648,8.95,1,8.95,1,0,0,Q2,2023 Q2
2023,2,Spring & Delor,512429.36,19539,344377.16,11618,0,0,18382.81,1146,149669.39,6775,51885.15,10.1,26.23,210517.95,7197,29.25,41.1,9202,2250,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Springfield - Pickwick,235077.57,8904,77816.99,2299,44158.27,1910,26349.22,1497,86753.09,3198,21121.39,9,26.4,103189.86,3331,30.98,43.9,1499,675,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Springfield - Republic,208852.56,7282,48667.36,1304,37369.82,1480,16587.77,821,106227.61,3677,24751.47,11.9,28.68,81527.62,2461,33.13,39,815,414,0,0,0,0,0,0,Q2,2023 Q2
2023,2,St Ann,339074.63,12493,183624.43,5812,2780.59,138,31104.86,1706,121564.75,4837,44648.98,13.2,27.14,177555.31,5858,30.31,52.4,3785,1915,0,0,0,0,0,0,Q2,2023 Q2
2023,2,St Peters Parkway,275384.46,7730,174908,4300,0,0,12140.25,587,88336.21,2843,30846.09,11.2,35.63,193016.42,5014,38.5,70.1,2790,1367,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Sullivan,266487.52,9637,44468.38,1248,73354.38,2749,28228.34,1447,120436.42,4193,51287.89,19.2,27.65,73200.43,2167,33.78,27.5,905,275,33.25,1,33.25,1,0,0,Q2,2023 Q2
2023,2,Tesson Ferry,374629.16,12420,166828.95,4404,46.75,3,14147.99,1005,193605.47,7008,35697.77,9.5,30.16,187288.17,5443,34.41,50,3533,662,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Tower Grove,311281.07,11805,185502.95,5923,0,0,18291.25,1135,107486.87,4747,31432.03,10.1,26.37,172157.87,5785,29.76,55.3,4694,1080,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Troy IL,214064.73,7165,77330.28,1962,18662.79,779,14142.54,739,103929.12,3685,28487.08,13.3,29.88,121997.27,3574,34.13,57,1235,654,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Troy MO,595101.69,17386,292793.6,6625,69243.25,2253,24195.54,2203,208869.3,6305,75343.61,12.7,34.23,311721.3,7639,40.81,52.4,4766,1553,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Twin Oaks,342473.75,11808,139721.42,3950,47004.13,1936,17332.33,1051,138415.87,4871,36650.76,10.7,29,176262.44,5270,33.45,51.5,3449,426,0,0,0,0,0,0,Q2,2023 Q2
2023,2,UCity East,295680.39,10776,159826.51,4891,0,0,27230.73,1490,108623.15,4395,36761.97,12.4,27.44,128317.39,4159,30.85,43.4,3122,1678,0,0,0,0,0,0,Q2,2023 Q2
2023,2,UCity West,264629.77,9777,145252.86,4497,0,0,26712.26,1416,92664.65,3864,33272.61,12.6,27.07,112670.03,3695,30.49,42.6,3865,536,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Union,302460.21,9957,118689.25,3265,55921.98,2089,12200.66,644,115648.32,3959,30339.68,10,30.38,146991.55,4251,34.58,48.6,2116,993,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Vaile,561453.02,20915,225748.24,6988,117.72,5,14571.86,793,321015.2,13129,49052.02,8.7,26.84,313604.84,10931,28.69,55.9,5642,1218,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Warrenton,459816.06,14378,162696.37,3973,50855.71,2112,29620.84,1311,216643.14,6982,112507.78,24.5,31.98,202469.54,5511,36.74,44,2866,924,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Washington,371639.18,12227,115686.01,3073,102793.32,3838,17913.16,956,135246.69,4360,34561.21,9.3,30.39,146142.42,4158,35.15,39.3,2409,475,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Waterloo,379228.44,13366,131606.52,3634,62875.25,2694,12755.97,825,171990.7,6213,36679.07,9.7,28.37,181350,5480,33.09,47.8,3197,296,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Webster Groves,410569.27,13791,247836.33,7260,29646.01,1346,22108.37,1408,110978.56,3777,50475.33,12.3,29.77,222936.96,6561,33.98,54.3,5974,966,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Wentzville,477055.21,14278,227332.29,5868,16815.99,688,24625.05,1106,208281.88,6616,123750.43,25.9,33.41,254953.53,6848,37.23,53.4,2957,2614,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Wildwood,233124.64,7202,115944.58,3033,8323.21,347,11339.15,671,97517.7,3151,28556.93,12.2,32.37,119520.58,3300,36.22,51.3,1910,955,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Winghaven,440799.52,13598,202584.55,5126,26.74,2,27093.17,1375,211095.06,7095,100372.54,22.8,32.42,238620.24,6667,35.79,54.1,4022,853,0,0,0,0,0,0,Q2,2023 Q2
2023,2,Wood River,312271.56,10459,119473.37,3093,42339.96,1986,11376.47,583,139081.76,4797,46579,14.9,29.86,162202.1,4570,35.49,51.9,2032,962,0,0,0,0,0,0,Q2,2023 Q2
2023,3,1000 Hampton,653825.46,24579,166040.2,5002,138627.78,5138,80318.48,4100,268839,10339,58899.7,9,26.6,243648.53,8000,30.46,37.3,3170,1556,0,0,0,0,0,0,Q3,2023 Q3
2023,3,1st Capitol,358978.75,11293,198446.41,5192,19386.58,813,26177.3,1252,114968.46,4036,36355.76,10.1,31.79,198829.18,5629,35.32,55.4,3423,1563,0,0,0,0,0,0,Q3,2023 Q3
2023,3,5806 Hampton,291720.08,10920,185583.53,6558,0,0,10604.3,661,95532.25,3701,27390.24,9.4,26.71,171583.29,5861,29.28,58.8,4825,1592,0,0,0,0,0,0,Q3,2023 Q3
2023,3,Affton,353814.87,13382,164816.55,5155,13080.03,679,19267.31,1214,156650.98,6334,41365.91,11.7,26.44,202787.14,6820,29.73,57.3,4509,482,0,0,0,0,0,0,Q3,2023 Q3
2023,3,Arnold - El Lago,369639.2,11869,207019.33,5298,7330.5,314,20312.4,1534,134976.97,4723,48249.77,13.1,31.14,214642.67,5849,36.7,58.1,3898,1260,0,0,0,0,0,0,Q3,2023 Q3
2023,3,Arnold - Jeffco,277639.14,10373,108962.61,3026,23559.44,1147,18267.09,1270,126850,4930,40781.71,14.7,26.77,126150.06,3775,33.42,45.4,1907,1003,591.63,17,591.63,17,0,0,Q3,2023 Q3
2023,3,Ballwin,183965.08,5974,103178.76,2984,0,0,10610.49,600,70175.83,2390,20667.12,11.2,30.79,109108.87,3087,35.34,59.3,2109,741,0,0,0,0,0,0,Q3,2023 Q3
2023,3,Belleville East,313955.87,10709,161216.14,4463,0,0,18215.35,1023,134524.38,5223,32642.2,10.4,29.32,181579.76,5513,32.94,57.8,3435,881,0,0,0,0,0,0,Q3,2023 Q3
2023,3,Belleville West,293541.32,10591,145273.03,4117,2670.89,121,29098.69,1672,116498.71,4681,27750.06,9.5,27.72,148435.37,4646,31.95,50.6,2814,1196,0,0,0,0,0,0,Q3,2023 Q3
2023,3,Bel-Ridge,259975.6,9725,118949.72,3494,0,0,36559.85,2037,104466.03,4194,32973.23,12.7,26.73,95391.17,3072,31.05,36.7,2016,1396,0,0,0,0,0,0,Q3,2023 Q3
2023,3,Bridgeton,516512.84,17996,298197.68,8314,10262.59,530,47857.64,2559,160194.93,6593,50813.14,9.8,28.7,248836.27,7372,33.75,48.2,6522,1199,0,0,0,0,0,0,Q3,2023 Q3
2023,3,Cahokia,206970.22,7931,86015.89,2479,2228.66,135,27843.08,1655,90882.59,3662,31998.21,15.5,26.1,81803.32,2651,30.86,39.5,2031,360,21.95,1,21.95,1,0,0,Q3,2023 Q3
2023,3,Cape Girardeau,261298.53,10697,84890.48,2488,36008.02,1762,21307.67,1538,119092.36,4909,38561.54,14.8,24.43,116022.67,4086,28.4,44.4,1278,1110,8374.29,334,8374.29,334,0,0,Q3,2023 Q3
2023,3,Chambers,347712.69,12576,106556.05,2869,0,0,14949.11,963,226207.53,8744,27089.58,7.8,27.65,166111.39,5599,29.67,47.8,2018,797,0,0,0,0,0,0,Q3,2023 Q3
2023,3,Cherokee,312686.34,11663,173200.44,5476,0,0,27743.6,1509,111742.3,4678,29276.07,9.4,26.81,151627.83,5150,29.44,48.5,4857,509,0,0,0,0,0,0,Q3,2023 Q3
2023,3,Chesterfield - Clarkson,297565.31,10106,143698.82,4078,19487.15,933,17894.94,983,116484.4,4112,32147.98,10.8,29.44,144804.63,4152,34.88,48.7,2351,1453,0,0,0,0,0,0,Q3,2023 Q3
2023,3,Chesterfield - Wildhorse Creek,70171.83,2050,27189.04,530,0,0,7977.84,448,35004.95,1072,4624.6,6.6,34.23,32241.16,814,39.61,45.9,247,233,0,0,0,0,0,0,Q3,2023 Q3
2023,3,City Plaza,254027.13,9122,123161.51,3364,0,0,52665.82,2827,78199.8,2931,28403.31,11.2,27.85,65605.3,1894,34.64,25.8,2276,1032,0,0,0,0,0,0,Q3,2023 Q3
2023,3,Clayton,258829.79,7722,150939.63,3412,0,0,17047.76,1053,90842.4,3257,18156.07,7,33.52,160100.51,4308,37.16,61.9,2616,516,0,0,0,0,0,0,Q3,2023 Q3
2023,3,Collinsville,393535.35,13660,187505.72,5096,25280.8,1194,29346.88,1790,151401.95,5580,39245.78,10,28.81,205226.55,6088,33.71,52.1,4463,529,0,0,0,0,0,0,Q3,2023 Q3
2023,3,Columbia IL,405361.15,13815,155120.74,4023,52254.02,2604,11152.21,616,186834.18,6572,51955.94,12.8,29.34,182332.6,5243,34.78,45,3230,599,0,0,0,0,0,0,Q3,2023 Q3
2023,3,Columbia MO,260581.08,8922,116286.8,3254,18518.3,743,20887.33,1255,104888.65,3670,25559.35,9.8,29.21,146323.76,4440,32.96,56.2,2203,895,0,0,0,0,0,0,Q3,2023 Q3
2023,3,Crestwood,276072.27,10066,115584.2,3351,19911.92,1155,14163.25,870,126412.9,4690,28039.68,10.2,27.43,147603.32,4537,32.53,53.5,2870,311,0,0,0,0,0,0,Q3,2023 Q3
2023,3,Creve Coeur East,283869.56,9093,154267.67,3628,12199.62,719,24655.67,1338,92746.6,3408,35217.27,12.4,31.22,155992.4,4178,37.34,55,2435,913,0,0,0,0,0,0,Q3,2023 Q3
2023,3,Creve Coeur West,267657.54,8825,124024.99,3067,17762.96,909,20872.08,1223,104997.51,3626,28593.89,10.7,30.33,152274.37,4285,35.54,56.9,2006,841,0,0,0,0,0,0,Q3,2023 Q3
2023,3,Desloge,195862.02,7113,63519.62,1807,9906.54,402,17414.84,1182,105021.02,3722,50503.78,25.8,27.54,79417.35,2370,33.51,40.5,1081,680,0,0,0,0,0,0,Q3,2023 Q3
2023,3,De Soto,203657.38,6544,42674.43,1096,36202.1,1295,13846.83,692,110934.02,3461,16204.52,8,31.12,87844.26,2448,35.88,43.1,853,206,0,0,0,0,0,0,Q3,2023 Q3
2023,3,Des Peres,281036.12,8145,162099.18,4116,0,0,11015.64,592,107921.3,3437,26882.92,9.6,34.5,167518.66,4373,38.31,59.6,2842,978,0,0,0,0,0,0,Q3,2023 Q3
2023,3,Downtown - 4th St,381598.96,13056,209166.64,5575,26884.21,1086,46498.93,2630,99049.18,3765,28227.23,7.4,29.23,172357.39,4922,35.02,45.2,2649,2614,103.24,4,103.24,4,0,0,Q3,2023 Q3
2023,3,Downtown - Delmar,564181.96,23221,169993.41,4927,77327.28,3396,87911.09,5395,228950.18,9503,62323.55,11,24.3,223342.79,7816,28.58,39.6,2538,2096,0,0,0,0,0,0,Q3,2023 Q3
2023,3,Edwardsville,346522.18,11637,122176.8,3085,68116.29,2808,19903.2,1099,136325.89,4645,44043.42,12.7,29.78,159264.92,4470,35.63,46,1840,1088,0,0,0,0,0,0,Q3,2023 Q3
2023,3,Elm Street,269587.13,8821,100402.58,2529,12983.49,562,21608.18,1129,134592.88,4601,27952.57,10.4,30.56,143842.25,4137,34.77,53.4,1546,885,0,0,0,0,0,0,Q3,2023 Q3
2023,3,Eureka,234047.56,7264,113954.35,2943,21948.72,865,13725.77,702,84418.72,2754,24356.9,10.4,32.22,131478.69,3670,35.83,56.2,1909,912,0,0,0,0,0,0,Q3,2023 Q3
2023,3,Fairview Heights,324205.18,12211,107108.43,2940,22235.54,1011,40209.26,2283,154651.95,5977,39337.9,12.1,26.55,143517.65,4380,32.77,44.3,2407,450,0,0,0,0,0,0,Q3,2023 Q3
2023,3,Farmington,246417.54,8885,92153.08,2676,5265.27,218,23335.3,1263,125663.89,4728,47099.14,19.1,27.73,126457.41,3951,32.01,51.3,2315,264,0,0,0,0,0,0,Q3,2023 Q3
2023,3,Fenton - Fiedler,328697.96,10435,183553.34,4880,0,0,12315.53,845,132829.09,4710,24285.17,7.4,31.5,188237.97,5258,35.8,57.3,3660,986,0,0,0,0,0,0,Q3,2023 Q3
2023,3,Ferguson,358462.31,12910,181237.43,5476,0,0,38416.99,1956,138807.89,5478,45825.09,12.8,27.77,152774.9,5074,30.11,42.6,3083,2325,39.01,1,39.01,1,0,0,Q3,2023 Q3
2023,3,Festus,484092.32,17076,201047.77,5560,58810.41,2894,35202.86,2022,189031.28,6600,47809.41,9.9,28.35,237739.58,6942,34.25,49.1,3626,1790,0,0,0,0,0,0,Q3,2023 Q3
2023,3,Florissant - Washington,312663.38,11056,149690.42,4267,0,0,23204.88,1431,139768.08,5358,26645.94,8.5,28.28,150465.28,4843,31.07,48.1,2900,1287,0,0,0,0,0,0,Q3,2023 Q3
